gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b0434	b0434	397.785	394.01	366.248	376.301	368.157	349.296
b0435	b0435	154.491	150.869	129.774	137.67	132.767	123.823
b0436	b0436	1117.785	1114.01	1086.248	1096.301	1088.157	1069.296
b0437	b0437	442.785	439.01	411.248	421.301	413.157	394.296
b0438	b0438	1093.785	1090.01	1062.248	1072.301	1064.157	1045.296
b0439	b0439	2173.785	2170.01	2142.248	2152.301	2144.157	2125.296
b0440	b0440	119.033	115.781	97.321	104.331	100.553	93.947
b0441	b0441	1690.785	1687.01	1659.248	1669.301	1661.157	1642.296
b0442	b0442	200.35	196.476	172.577	181.585	175.24	163.24
b0443	b0443	224.312	220.392	195.43	204.811	197.839	184.224
b0444	b0444	514.785	511.01	483.248	493.301	485.157	466.296
b0445	b0445	1519.785	1516.01	1488.248	1498.301	1490.157	1471.296
b0446	b0446	637.785	634.01	606.248	616.301	608.157	589.296
b0447	b0447	279.763	275.879	248.892	258.808	251.075	234.068
b0448	b0448	1591.785	1588.01	1560.248	1570.301	1562.157	1543.296
b0449	b0449	1600.785	1597.01	1569.248	1579.301	1571.157	1552.296
b0450	b0450	145.907	145.907	145.907	145.907	145.907	145.907
b0451	b0451	1105.785	1102.01	1074.248	1084.301	1076.157	1057.296
b0452	b0452	679.785	676.01	648.248	658.301	650.157	631.296
b0453	b0453	391.785	388.01	360.248	370.301	362.157	343.296
b0454	b0454	216.283	212.329	187.67	196.955	190.229	177.115
b0455	b0455	18.0785675008326	21.819	14.677	18.0785675008326	18.451	18.0785675008326
b0456	b0456	184.703	180.917	157.874	166.524	160.691	149.715
b0457	b0457	1369.785	1366.01	1338.248	1348.301	1340.157	1321.296
b0458	b0458	291.072	287.29	259.964	269.948	262.087	244.518
b0459	b0459	370.785	367.01	339.248	349.301	341.157	322.296
b0460	b0460	80.368	78.253	63.276	69.452	66.899	62.08
b0461	b0461	202.984	199.1	175.055	184.122	177.692	165.537
b0462	b0462	2968.785	2965.01	2937.248	2947.301	2939.157	2920.296
b0463	b0463	1012.785	1009.01	981.248	991.301	983.157	964.296
b0464	b0464	466.785	463.01	435.248	445.301	437.157	418.296
b0465	b0465	3181.785	3178.01	3150.248	3160.301	3152.157	3133.296
b0466	b0466	44.405	44.193	39.238204165969	38.388	37.281	33.119
b0467	b0467	346.785	343.01	315.248	325.301	317.157	298.296
b0468	b0468	205.639	201.737	177.525	186.666	180.173	167.854
b0469	b0469	370.785	367.01	339.248	349.301	341.157	322.296
b0470	b0470	1417.90500704068	1414.91467565315	1384.15923943914	1407.39919080106	1367.45426138581	1364.00094716836
b0471	b0471	164.394	160.68	138.897	147.094	141.809	132.16
b0472	b0472	424.785	421.01	393.248	403.301	395.157	376.296
b0473	b0473	1693.785	1690.01	1662.248	1672.301	1664.157	1645.296
b0474	b0474	463.785	460.01	432.248	442.301	434.157	415.296
b0475	b0475	781.785	778.01	750.248	760.301	752.157	733.296
b0476	b0476	778.785	775.01	747.248	757.301	749.157	730.296
b0477	b0477	1123.785	1120.01	1092.248	1102.301	1094.157	1075.296
b0478	b0478	1495.785	1492.01	1464.248	1474.301	1466.157	1447.296
b0479	b0479	1039.785	1036.01	1008.248	1018.301	1010.157	991.296
b0480	b0480	1471.785	1468.01	1440.248	1450.301	1442.157	1423.296
b0481	b0481	299.617	295.808	268.385	278.414	270.393	252.464
b0482	b0482	613.785	610.01	582.248	592.301	584.157	565.296
b0483	b0483	174.466	170.689	148.298	156.722	151.12	140.757
b0484	b0484	1259.66506618163	1249.88461736026	1366.87839712164	1394.39162287666	1553.44939989684	1406.56227901796
b0485	b0485	751.785	748.01	720.248	730.301	722.157	703.296
b0486	b0486	1111.785	1108.01	1080.248	1090.301	1082.157	1063.296
b0487	b0487	232.449	228.521	203.218	212.804	205.598	191.434
b0488	b0488	279.763	275.879	248.892	258.808	251.075	234.068
b0489	b0489	736.785	733.01	705.248	715.301	707.157	688.296
b0490	b0490	496.785	493.01	465.248	475.301	467.157	448.296
b0491	b0491	598.785	595.01	567.248	577.301	569.157	550.296
b0492	b0492	673.785	670.01	642.248	652.301	644.157	625.296
b0493	b0493	628.785	625.01	597.248	607.301	599.157	580.296
b0494	b0494	445.785	442.01	414.248	424.301	416.157	397.296
b0495	b0495	505.785	502.01	474.248	484.301	476.157	457.296
b0496	b0496	2233.785	2230.01	2202.248	2212.301	2204.157	2185.296
b0497	b0497	4099.785	4096.01	4068.248	4078.301	4070.157	4051.296
b0498	b0498	160.971	160.971	160.971	160.971	160.971	160.971
b0502	b0502	200.35	196.476	172.577	181.585	175.24	163.24
b0503	b0503	913.785	910.01	882.248	892.301	884.157	865.296
b0504	b0504	745.785	742.01	714.248	724.301	716.157	697.296
b0505	b0505	302.491	298.668	271.171	281.239	273.168	255.109
b0506	b0506	634.785	631.01	603.248	613.301	605.157	586.296
b0507	b0507	1600.785	1597.01	1569.248	1579.301	1571.157	1552.296
b0508	b0508	595.785	592.01	564.248	574.301	566.157	547.296
b0509	b0509	697.785	694.01	666.248	676.301	668.157	649.296
b0511	b0511	1273.785	1270.01	1242.248	1252.301	1244.157	1225.296
b0512	b0512	1180.785	1177.01	1149.248	1159.301	1151.157	1132.296
b0513	b0513	1120.785	1117.01	1089.248	1099.301	1091.157	1072.296
b0514	b0514	964.785	961.01	933.248	943.301	935.157	916.296
b0515	b0515	604.785	601.01	573.248	583.301	575.157	556.296
b0516	b0516	1054.785	1051.01	1023.248	1033.301	1025.157	1006.296
b0517	b0517	868.785	865.01	837.248	847.301	839.157	820.296
b0518	b0518	1486.785	1483.01	1455.248	1465.301	1457.157	1438.296
b0520	b0520	634.785	631.01	603.248	613.301	605.157	586.296
b0521	b0521	712.785	686.37685026676	681.248	691.301	683.157	664.296
b0522	b0522	886.785	883.01	855.248	865.301	857.157	838.296
b0523	b0523	328.785	325.01	297.248	307.301	299.157	280.296
b0524	b0524	541.785	538.01	510.248	520.301	512.157	493.296
b0525	b0525	314.016	310.166	282.481	292.53	284.426	265.766
b0526	b0526	1204.785	1201.01	1173.248	1183.301	1175.157	1156.296
b0527	b0527	340.785	337.01	309.248	319.301	311.157	292.296
b0528	b0528	76.365	74.436	59.858	65.923	63.534	58.774
b0529	b0529	685.785	682.01	654.248	664.301	656.157	637.296
b0530	b0530	361.785	358.01	330.248	340.301	332.157	313.296
b0531	b0531	508.01	508.01	508.01	508.01	508.01	508.01
b0532	b0532	2422.785	2419.01	2391.248	2401.301	2393.157	2374.296
b0533	b0533	783.769240367163	799.01	771.248	781.301	783.769240367163	783.769240367163
b0534	b0534	312.990419597833	331.01	303.248	313.301	305.157	312.990419597833
b0535	b0535	451.785	430.944113947004	420.248	430.301	422.157	430.944113947004
b0536	b0536	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667	12.0671666666667
b0537	b0537	982.785	979.01	951.248	961.301	953.157	934.296
b0540	b0540	140.005	136.488	116.409	124	119.558	111.57
b0541	b0541	685.785	682.01	654.248	664.301	656.157	637.296
b0542	b0542	144.769	141.206	120.793	128.492	123.912	115.594
b0543	b0543	166.865	163.178	141.213	149.492	144.116	134.256
b0544	b0544	1345.785	1322.31164665403	1322.31164665403	1324.301	1322.31164665403	1297.296
b0545	b0545	370.785	367.01	339.248	349.301	341.157	322.296
b0546	b0546	616.785	613.01	585.248	595.301	587.157	568.296
b0547	b0547	244.349012364665	244.349012364665	246.145	256.057	244.349012364665	231.475
b0548	b0548	37.287	37.287	37.287	37.287	37.287	37.287
b0549	b0549	132.907	124.860950316742	124.860950316742	117.302	124.860950316742	124.860950316742
b0550	b0550	192.529	173.709635578139	173.709635578139	174.017	173.709635578139	156.453
b0551	b0551	210.929	207.014	182.576	191.787	185.204	172.451
b0552	b0552	799.785	796.01	768.248	778.301	770.157	751.296
b0553	b0553	916.785	913.01	885.248	895.301	887.157	868.296
b0554	b0554	63.3711835458357	63.3711835458357	61.571	63.3711835458357	65.224	63.3711835458357
b0555	b0555	316.878	313.081	285.337	295.394	287.269	268.491
b0556	b0556	282.6	278.717	251.639	261.578	253.816	236.683
b0557	b0557	135.264	131.788	112.059	119.521	115.272	107.591
b0558	b0558	235.183	220.00791712118	205.812	220.00791712118	220.00791712118	220.00791712118
b0559	b0559	60.5608869999391	70.649	56.59	60.5608869999391	60.5608869999391	55.556
b0560	b0560	364.785	361.01	333.248	343.301	335.157	316.296
b0561	b0561	349.86097786739	349.86097786739	351.248	361.301	353.157	334.296
b0563	b0563	51.1158333333333	51.1158333333333	51.1158333333333	51.1158333333333	51.1158333333333	51.1158333333333
b0564	b0564	568.785	565.01	537.248	547.301	539.157	520.296
b0565	b0565	772.785	769.01	741.248	751.301	743.157	724.296
b0566	b0566	553.611610907832	577.01	549.248	559.301	551.157	532.296
b0567	b0567	709.785	706.01	678.248	688.301	680.157	661.296
b0568	b0568	2791.785	2788.01	2760.248	2770.301	2762.157	2743.296
b0569	b0569	2056.785	2053.01	2025.248	2035.301	2027.157	2008.296
b0570	b0570	1261.785	1258.01	1230.248	1240.301	1232.157	1213.296
b0571	b0571	502.785	499.01	471.248	481.301	473.157	454.296
b0572	b0572	1165.22719123988	1165.22719123988	1161.248	1171.301	1163.157	1165.22719123988
b0573	b0573	166.865	163.178	141.213	149.385858856022	144.116	134.256
b0574	b0574	1042.785	1039.01	1011.248	1021.301	1013.157	994.296
b0575	b0575	2962.785	2959.01	2931.248	2941.301	2933.157	2914.296
b0576	b0576	1195.785	1192.01	1164.248	1174.301	1166.157	1147.296
b0577	b0577	1066.785	1063.01	1035.248	1045.301	1037.157	1018.296
b0578	b0578	472.785	469.01	441.248	451.301	443.157	424.296
b0579	b0579	197.734	193.89	170.126	179.064	172.804	160.971
b0580	b0580	101.276	98.492	81.323	87.993	84.818	79.207
b0581	b0581	937.785	934.01	906.248	916.301	908.157	889.296
b0582	b0582	931.785	928.01	900.248	910.301	902.157	883.296
b0583	b0583	439.785	413.25848903837	408.248	418.301	410.157	391.296
b0584	b0584	2059.785	2056.01	2028.248	2038.301	2030.157	2011.296
b0585	b0585	1021.785	1018.01	990.248	1000.301	992.157	973.296
b0586	b0586	3700.785	3697.01	3669.248	3679.301	3671.157	3652.296
b0587	b0587	952.785	932.285677191348	921.248	932.285677191348	923.157	932.285677191348
b0588	b0588	634.785	631.01	603.248	613.301	605.157	586.296
b0589	b0589	811.785	808.01	780.248	790.301	782.157	763.296
b0590	b0590	823.785	820.01	792.248	802.301	794.157	775.296
b0591	b0591	1069.785	1066.01	1038.248	1048.301	1040.157	1021.296
b0592	b0592	775.785	772.01	744.248	754.301	746.157	727.296
b0593	b0593	994.785	991.01	963.248	973.301	965.157	946.296
b0594	b0594	1429.785	1426.01	1398.248	1408.301	1400.157	1381.296
b0595	b0595	676.785	673.01	645.248	655.301	647.157	628.296
b0596	b0596	565.785	562.01	534.248	544.301	536.157	517.296
b0597	b0597	237.93	234.015	208.423	216.910548032197	210.826	196.264
b0598	b0598	1924.785	1921.01	1893.248	1903.301	1895.157	1876.296
b0599	b0599	907.785	904.01	876.248	886.301	878.157	859.296
b0600	b0600	979.785	976.01	948.248	958.301	950.157	931.296
b0601	b0601	448.785	445.01	417.248	427.301	419.157	400.296
b0602	b0602	1039.785	1036.01	1008.248	1018.301	1010.157	991.296
b0603	b0603	721.785	718.01	690.248	700.301	692.157	673.296
b0604	b0604	565.785	562.01	534.248	544.301	536.157	517.296
b0605	b0605	382.785	379.01	351.248	361.301	353.157	334.296
b0606	b0606	1384.785	1381.01	1353.248	1363.301	1355.157	1336.296
b0607	b0607	251.735	247.827	221.756	231.513	224.031	208.587
b0608	b0608	1057.785	1054.01	1026.248	1036.301	1028.157	1009.296
b0610	b0610	235.183	231.265	205.812	215.451	208.199	193.852
b0611	b0611	625.785	622.01	594.248	604.301	596.157	577.296
b0612	b0612	1282.785	1279.01	1251.248	1261.301	1253.157	1234.296
b0613	b0613	697.785	681.834188553199	666.248	681.834188553199	681.834188553199	681.834188553199
b0614	b0614	343.495336344283	367.01	339.248	349.301	341.157	322.296
b0615	b0615	1351.785	1348.01	1320.248	1330.301	1322.157	1303.296
b0616	b0616	727.785	724.01	696.248	706.301	698.157	679.296
b0617	b0617	113.69802174824	113.69802174824	114.229	113.69802174824	117.401	109.6
b0618	b0618	856.301	856.301	856.301	856.301	856.301	856.301
b0619	b0619	1477.785	1474.01	1446.248	1456.301	1448.157	1429.296
b0620	b0620	499.785	496.01	468.248	478.301	470.157	451.296
b0621	b0621	1204.785	1201.01	1173.248	1183.301	1175.157	1156.296
b0622	b0622	379.785	376.01	348.248	358.301	350.157	331.296
b0623	b0623	74.334	72.487	58.175	64.15	61.826	57.134
b0624	b0624	210.929	207.014	182.576	191.787	185.204	172.451
b0627	b0627	70.44	68.803	54.962	60.743	58.567	53.995
b0628	b0628	784.785	781.01	753.248	763.301	755.157	736.296
b0629	b0629	772.785	769.01	741.248	751.301	743.157	724.296
b0630	b0630	460.785	457.01	429.248	439.301	431.157	412.296
b0631	b0631	112.293	109.239	91.183	98.071	94.473	88.262
b0632	b0632	1030.785	1027.01	999.248	1009.301	1001.157	982.296
b0633	b0633	907.785	904.01	876.248	886.301	878.157	859.296
b0634	b0634	931.785	928.01	900.248	910.301	902.157	883.296
b0635	b0635	1720.785	1717.01	1689.248	1699.301	1691.157	1672.296
b0636	b0636	288.259	284.427	257.181	267.152	259.321	241.894
b0637	b0637	154.491	150.869	129.774	137.67	132.767	123.823
b0638	b0638	430.785	427.01	399.248	409.301	401.157	382.296
b0639	b0639	460.785	457.01	429.248	439.301	431.157	412.296
b0640	b0640	850.785	847.01	819.248	829.301	821.157	802.296
b0641	b0641	400.785	397.01	369.248	379.301	371.157	352.296
b0642	b0642	2401.785	2398.01	2370.248	2380.301	2372.157	2353.296
b0643	b0643	302.491	298.668	271.171	281.239	273.168	255.109
b0644	b0644	796.785	793.01	765.248	775.301	767.157	748.296
b0645	b0645	499.591036346321	523.01	495.248	505.301	497.157	478.296
b0646	b0646	1246.785	1243.01	1215.248	1225.301	1217.157	1198.296
b0647	b0647	354.66860940626	370.01	342.248	352.301	354.66860940626	354.66860940626
b0648	b0648	526.785	523.01	495.248	505.301	497.157	478.296
b0649	b0649	1270.785	1267.01	1239.248	1249.301	1241.157	1222.296
b0650	b0650	1489.785	1486.01	1458.248	1468.301	1460.157	1441.296
b0651	b0651	754.785	751.01	723.248	733.301	725.157	706.296
b0652	b0652	544.785	541.01	513.248	523.301	515.157	496.296
b0653	b0653	493.785	490.01	462.248	472.301	464.157	445.296
b0654	b0654	559.785	556.01	528.248	538.301	530.157	511.296
b0655	b0655	727.785	724.01	696.248	706.301	698.157	679.296
b0656	b0656	799.785	796.01	768.248	778.301	770.157	751.296
b0657	b0657	1357.785	1354.01	1326.248	1336.301	1328.157	1309.296
b0658	b0658	697.785	694.01	666.248	676.301	668.157	649.296
b0659	b0659	288.259	284.427	257.181	267.152	259.321	241.894
b0660	b0660	859.785	856.01	828.248	838.301	830.157	811.296
b0661	b0661	1243.785	1240.01	1212.248	1222.301	1214.157	1195.296
b0662	b0662	994.785	991.01	963.248	973.301	965.157	946.296
b0664	b0664	13.639	15.853	9.138	11.477	11.692	9.513
b0665	b0665	13.639	15.853	9.138	11.477	12.2713793290635	12.2713793290635
b0666	b0666	12.1463966887217	15.81	12.1463966887217	11.745	11.987	9.779
b0668	b0668	13.639	15.853	9.138	11.477	11.692	9.513
b0670	b0670	13.639	15.853	9.138	11.477	11.692	9.513
b0672	b0672	14.317	15.845	10.002	12.618	13.036	10.286
b0673	b0673	11.5187105315994	15.81	9.316	11.745	11.987	9.779
b0674	b0674	1483.785	1480.01	1452.248	1462.301	1454.157	1435.296
b0675	b0675	571.785	568.01	540.248	550.301	542.157	523.296
b0676	b0676	1039.785	1036.01	1008.248	1018.301	1010.157	991.296
b0677	b0677	967.785	964.01	936.248	946.301	938.157	919.296
b0678	b0678	619.785	616.01	588.248	598.301	590.157	571.296
b0679	b0679	1765.785	1762.01	1734.248	1744.301	1736.157	1717.296
b0680	b0680	1483.785	1480.01	1452.248	1462.301	1454.157	1435.296
b0681	b0681	1225.785	1222.01	1194.248	1204.301	1196.157	1177.296
b0682	b0682	161.926	158.234	136.62	144.725	139.518	130.08
b0683	b0683	268.498	264.597	237.92	247.785	240.197	223.786
b0684	b0684	349.785	346.01	318.248	328.301	320.157	301.296
b0685	b0685	135.264	131.788	112.059	119.521	115.272	107.591
b0686	b0686	583.785	580.01	552.248	562.301	554.157	535.296
b0687	b0687	364.785	361.01	333.248	343.301	335.157	316.296
b0688	b0688	1459.785	1456.01	1428.248	1438.301	1430.157	1411.296
b0689	b0689	314.016	310.166	282.481	292.53	284.426	265.766
b0692	b0692	1138.785	1135.01	1107.248	1117.301	1109.157	1090.296
b0693	b0693	2017.785	2014.01	1986.248	1996.301	1988.157	1969.296
b0694	b0694	496.785	493.01	465.248	475.301	467.157	448.296
b0695	b0695	2503.785	2500.01	2472.248	2482.301	2474.157	2455.296
b0696	b0696	391.785	388.01	360.248	370.301	362.157	343.296
b0697	b0697	1867.785	1864.01	1836.248	1846.301	1838.157	1819.296
b0698	b0698	1492.785	1489.01	1461.248	1471.301	1463.157	1444.296
b0699	b0699	72.377	70.649	56.59	62.456	60.184	55.556
b0700	b0700	4012.785	4009.01	3981.248	3991.301	3983.157	3964.296
b0702	b0702	161.926	142.18148290264	136.62	144.725	139.518	130.08
b0704	b0704	360.07730448806	385.01	357.248	360.07730448806	359.157	340.296
b0706	b0706	559.072572624455	577.01	549.248	559.301	551.157	559.072572624455
b0707	b0707	328.785	325.01	297.248	307.301	299.157	280.296
b0708	b0708	1237.785	1234.01	1206.248	1216.301	1208.157	1189.296
b0709	b0709	1300.785	1297.01	1269.248	1279.301	1271.157	1252.296
b0710	b0710	562.785	559.01	531.248	541.301	533.157	514.296
b0711	b0711	475.785	472.01	444.248	454.301	446.157	427.296
b0712	b0712	751.785	748.01	720.248	730.301	722.157	703.296
b0713	b0713	553.785	550.01	522.248	532.301	524.157	505.296
b0714	b0714	610.785	607.01	579.248	589.301	581.157	562.296
b0715	b0715	865.785	862.01	834.248	844.301	836.157	817.296
b0716	b0716	880.785	877.01	849.248	859.301	851.157	832.296
b0717	b0717	547.785	544.01	516.248	526.301	518.157	499.296
b0718	b0718	2266.785	2263.01	2235.248	2245.301	2237.157	2218.296
b0719	b0719	357.38071212387	382.01	354.248	357.38071212387	357.38071212387	337.296
b0720	b0720	1102.785	1099.01	1071.248	1081.301	1073.157	1054.296
b0721	b0721	216.283	212.329	187.67	196.955	190.229	177.115
b0722	b0722	179.595	175.756	153.076	161.592	155.862	145.203
b0723	b0723	1585.785	1582.01	1554.248	1564.301	1556.157	1537.296
b0724	b0724	535.785	532.01	504.248	514.301	506.157	487.296
b0726	b0726	2620.785	2617.01	2589.248	2599.301	2591.157	2572.296
b0727	b0727	1036.785	1033.01	1005.248	1015.301	1007.157	988.296
b0728	b0728	985.785	982.01	954.248	964.301	956.157	937.296
b0729	b0729	688.785	685.01	657.248	667.301	659.157	640.296
b0730	b0730	541.785	538.01	510.248	520.301	512.157	493.296
b0731	b0731	1795.785	1792.01	1764.248	1774.301	1766.157	1747.296
b0732	b0732	2452.785	2449.01	2421.248	2431.301	2423.157	2404.296
b0733	b0733	1387.785	1384.01	1356.248	1366.301	1358.157	1339.296
b0734	b0734	958.785	955.01	927.248	937.301	929.157	910.296
b0735	b0735	135.264	131.788	112.059	119.521	115.272	107.591
b0736	b0736	229.727	225.809	200.598	210.133	202.996	189.019
b0737	b0737	511.785	508.01	480.248	490.301	482.157	463.296
b0738	b0738	251.735	247.827	221.756	231.513	224.031	208.587
b0739	b0739	1084.785	1081.01	1053.248	1063.301	1055.157	1036.296
b0740	b0740	1111.785	1108.01	1080.248	1090.301	1082.157	1063.296
b0741	b0741	340.785	337.01	309.248	319.301	311.157	292.296
b0742	b0742	610.785	607.01	579.248	589.301	581.157	562.296
b0743	b0743	13.682	15.818	14.7112839684373	14.7112839684373	14.7112839684373	14.7112839684373
b0744	b0744	13.682	15.818	9.21	11.602	11.849	9.656
b0745	b0745	13.682	15.818	13.6876098907196	13.6876098907196	11.849	13.6876098907196
b0746	b0746	13.682	15.818	9.21	11.602	11.849	9.656
b0747	b0747	11.602	11.602	11.602	11.602	11.602	11.602
b0748	b0748	13.682	15.818	9.21	11.602	11.849	9.656
b0749	b0749	13.682	11.6088807749892	11.6088807749892	11.602	11.849	9.656
b0750	b0750	862.785	859.01	831.248	841.301	833.157	814.296
b0751	b0751	538.785	535.01	507.248	517.301	509.157	490.296
b0752	b0752	760.785	757.01	729.248	739.301	731.157	712.296
b0753	b0753	208.284	204.374	180.039	189.226	182.689	170.126
b0754	b0754	871.785	868.01	840.248	850.301	842.157	823.296
b0755	b0755	571.785	568.01	540.248	550.301	542.157	523.296
b0756	b0756	859.785	856.01	828.248	838.301	830.157	811.296
b0757	b0757	967.785	964.01	936.248	946.301	938.157	919.296
b0758	b0758	865.785	862.01	834.248	844.301	836.157	817.296
b0759	b0759	835.785	832.01	804.248	814.301	806.157	787.296
b0760	b0760	1291.785	1288.01	1260.248	1270.301	1262.157	1243.296
b0761	b0761	607.785	604.01	576.248	586.301	578.157	559.296
b0762	b0762	37.857	38.033	28.232	32.686	31.929	27.851
b0763	b0763	592.785	589.01	561.248	571.301	563.157	544.296
b0764	b0764	508.785	505.01	477.248	487.301	479.157	460.296
b0765	b0765	877.785	874.01	846.248	856.301	848.157	829.296
b0766	b0766	637.785	634.01	606.248	616.301	608.157	589.296
b0767	b0767	814.785	811.01	783.248	793.301	785.157	766.296
